experiment_id,measurement_type,x,value
a0edb1a2-34e0-4b71-b7c5-5f12ef892912,SPREAD,1.0,0.9798149683477696
a0edb1a2-34e0-4b71-b7c5-5f12ef892912,SPREAD,249.0,0.9651432456915884
a0edb1a2-34e0-4b71-b7c5-5f12ef892912,SPREAD,499.0,0.938885060474886
a0edb1a2-34e0-4b71-b7c5-5f12ef892912,SPREAD,749.0,0.9090403094179604
a0edb1a2-34e0-4b71-b7c5-5f12ef892912,SPREAD,999.0,0.8760927549131005
a0edb1a2-34e0-4b71-b7c5-5f12ef892912,SPREAD,1249.0,0.838518119332139
a0edb1a2-34e0-4b71-b7c5-5f12ef892912,SPREAD,1499.0,0.8007949834541037
a0edb1a2-34e0-4b71-b7c5-5f12ef892912,SPREAD,1749.0,0.7655676756902945
a0edb1a2-34e0-4b71-b7c5-5f12ef892912,SPREAD,1999.0,0.7323579740828832
a0edb1a2-34e0-4b71-b7c5-5f12ef892912,SPREAD,2249.0,0.7051574359089671
a0edb1a2-34e0-4b71-b7c5-5f12ef892912,SPREAD,2499.0,0.680513754841721
a0edb1a2-34e0-4b71-b7c5-5f12ef892912,SPREAD,2749.0,0.6488227621247028
a0edb1a2-34e0-4b71-b7c5-5f12ef892912,SPREAD,2999.0,0.6290257642195909
a0edb1a2-34e0-4b71-b7c5-5f12ef892912,SPREAD,3249.0,0.6075149781463024
a0edb1a2-34e0-4b71-b7c5-5f12ef892912,SPREAD,3499.0,0.5936432983357216
a0edb1a2-34e0-4b71-b7c5-5f12ef892912,SPREAD,3749.0,0.5859895998666294
a0edb1a2-34e0-4b71-b7c5-5f12ef892912,SPREAD,3999.0,0.5797307888505301
a0edb1a2-34e0-4b71-b7c5-5f12ef892912,SPREAD,4249.0,0.5739094809277565
a0edb1a2-34e0-4b71-b7c5-5f12ef892912,SPREAD,4499.0,0.5674171160674328
a0edb1a2-34e0-4b71-b7c5-5f12ef892912,SPREAD,4749.0,0.5641866879500956
a0edb1a2-34e0-4b71-b7c5-5f12ef892912,SPREAD,4999.0,0.5611732975899374
a0edb1a2-34e0-4b71-b7c5-5f12ef892912,SPREAD,5249.0,0.5600012000154695
a0edb1a2-34e0-4b71-b7c5-5f12ef892912,SPREAD,5499.0,0.5588631031768576
a0edb1a2-34e0-4b71-b7c5-5f12ef892912,SPREAD,5749.0,0.5578956141906255
a0edb1a2-34e0-4b71-b7c5-5f12ef892912,SPREAD,5999.0,0.5569865499215046
a0edb1a2-34e0-4b71-b7c5-5f12ef892912,SPREAD,6249.0,0.5564605914368075
a0edb1a2-34e0-4b71-b7c5-5f12ef892912,SPREAD,6499.0,0.5562216902345446
a0edb1a2-34e0-4b71-b7c5-5f12ef892912,SPREAD,6749.0,0.5558181204802177
a0edb1a2-34e0-4b71-b7c5-5f12ef892912,SPREAD,6999.0,0.555415264585281
a0edb1a2-34e0-4b71-b7c5-5f12ef892912,SPREAD,7249.0,0.555155433696474
a0edb1a2-34e0-4b71-b7c5-5f12ef892912,SPREAD,7499.0,0.5549035514123284
a0edb1a2-34e0-4b71-b7c5-5f12ef892912,SPREAD,7749.0,0.5547452820495864
a0edb1a2-34e0-4b71-b7c5-5f12ef892912,SPREAD,7999.0,0.5547046449453904
a0edb1a2-34e0-4b71-b7c5-5f12ef892912,SPREAD,8249.0,0.5545221761178432
a0edb1a2-34e0-4b71-b7c5-5f12ef892912,SPREAD,8499.0,0.5542087316114348
a0edb1a2-34e0-4b71-b7c5-5f12ef892912,SPREAD,8749.0,0.5541672731062365
a0edb1a2-34e0-4b71-b7c5-5f12ef892912,SPREAD,8999.0,0.5541191474299698
a0edb1a2-34e0-4b71-b7c5-5f12ef892912,SPREAD,9249.0,0.5540550796257804
a0edb1a2-34e0-4b71-b7c5-5f12ef892912,SPREAD,9499.0,0.5539528246946391
a0edb1a2-34e0-4b71-b7c5-5f12ef892912,SPREAD,9749.0,0.5538816070526597
a0edb1a2-34e0-4b71-b7c5-5f12ef892912,SPREAD,9999.0,0.5538447641313425
a0edb1a2-34e0-4b71-b7c5-5f12ef892912,DISPERSION,1.0,0.0813494670112753
a0edb1a2-34e0-4b71-b7c5-5f12ef892912,DISPERSION,249.0,0.0777375225273587
a0edb1a2-34e0-4b71-b7c5-5f12ef892912,DISPERSION,499.0,0.0742560995732345
a0edb1a2-34e0-4b71-b7c5-5f12ef892912,DISPERSION,749.0,0.0708903564130287
a0edb1a2-34e0-4b71-b7c5-5f12ef892912,DISPERSION,999.0,0.0678218576963402
a0edb1a2-34e0-4b71-b7c5-5f12ef892912,DISPERSION,1249.0,0.0652018781052673
