experiment_id,measurement_type,x,value,timestamp_x,run_time,config_id,experiment_tags,simulation_type,num_of_agents,num_iterations,mio,num_of_repetitions,switch_agent_rate,switch_agent_sigma,radical_exposure_eta,truncate_at,epsilon,mark_stubborn_at,display_name,status,timestamp_y,audit_every_x_iterations
5dde76b9-96e5-4dff-88f3-4f4fd6157418,SPREAD,1.0,0.9827505092704344,1672215649,37,a93c6441-2cdf-481a-babd-492b939559e3,[],SIMILARITY,100,10000,0.2,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1672215643252,250.0
5dde76b9-96e5-4dff-88f3-4f4fd6157418,SPREAD,249.0,0.9628977730867092,1672215649,37,a93c6441-2cdf-481a-babd-492b939559e3,[],SIMILARITY,100,10000,0.2,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1672215643252,250.0
5dde76b9-96e5-4dff-88f3-4f4fd6157418,SPREAD,499.0,0.9366324834306125,1672215649,37,a93c6441-2cdf-481a-babd-492b939559e3,[],SIMILARITY,100,10000,0.2,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1672215643252,250.0
5dde76b9-96e5-4dff-88f3-4f4fd6157418,SPREAD,749.0,0.9037182064028652,1672215649,37,a93c6441-2cdf-481a-babd-492b939559e3,[],SIMILARITY,100,10000,0.2,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1672215643252,250.0
5dde76b9-96e5-4dff-88f3-4f4fd6157418,SPREAD,999.0,0.8678331450656052,1672215649,37,a93c6441-2cdf-481a-babd-492b939559e3,[],SIMILARITY,100,10000,0.2,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1672215643252,250.0
5dde76b9-96e5-4dff-88f3-4f4fd6157418,SPREAD,1249.0,0.8325243730124123,1672215649,37,a93c6441-2cdf-481a-babd-492b939559e3,[],SIMILARITY,100,10000,0.2,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1672215643252,250.0
5dde76b9-96e5-4dff-88f3-4f4fd6157418,SPREAD,1499.0,0.7904430609974472,1672215649,37,a93c6441-2cdf-481a-babd-492b939559e3,[],SIMILARITY,100,10000,0.2,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1672215643252,250.0
5dde76b9-96e5-4dff-88f3-4f4fd6157418,SPREAD,1749.0,0.750109053151724,1672215649,37,a93c6441-2cdf-481a-babd-492b939559e3,[],SIMILARITY,100,10000,0.2,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1672215643252,250.0
5dde76b9-96e5-4dff-88f3-4f4fd6157418,SPREAD,1999.0,0.7151173436598826,1672215649,37,a93c6441-2cdf-481a-babd-492b939559e3,[],SIMILARITY,100,10000,0.2,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1672215643252,250.0
5dde76b9-96e5-4dff-88f3-4f4fd6157418,SPREAD,2249.0,0.6778701536363021,1672215649,37,a93c6441-2cdf-481a-babd-492b939559e3,[],SIMILARITY,100,10000,0.2,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1672215643252,250.0
