experiment_id,measurement_type,x,value
43825673-afa7-4481-99da-6dcb6688303a,SPREAD,1.0,0.975992651030862
43825673-afa7-4481-99da-6dcb6688303a,SPREAD,249.0,0.9529806135681652
43825673-afa7-4481-99da-6dcb6688303a,SPREAD,499.0,0.9156388481269412
43825673-afa7-4481-99da-6dcb6688303a,SPREAD,749.0,0.8621821539639406
43825673-afa7-4481-99da-6dcb6688303a,SPREAD,999.0,0.8065537901040291
43825673-afa7-4481-99da-6dcb6688303a,SPREAD,1249.0,0.757621717710262
43825673-afa7-4481-99da-6dcb6688303a,SPREAD,1499.0,0.7159560945479948
43825673-afa7-4481-99da-6dcb6688303a,SPREAD,1749.0,0.6851440326970943
43825673-afa7-4481-99da-6dcb6688303a,SPREAD,1999.0,0.6626773997906803
43825673-afa7-4481-99da-6dcb6688303a,SPREAD,2249.0,0.6473526146478037
43825673-afa7-4481-99da-6dcb6688303a,SPREAD,2499.0,0.6356835201554822
43825673-afa7-4481-99da-6dcb6688303a,SPREAD,2749.0,0.6270789184008674
43825673-afa7-4481-99da-6dcb6688303a,SPREAD,2999.0,0.623364660472497
43825673-afa7-4481-99da-6dcb6688303a,SPREAD,3249.0,0.6196970522529027
43825673-afa7-4481-99da-6dcb6688303a,SPREAD,3499.0,0.6178145297174948
43825673-afa7-4481-99da-6dcb6688303a,SPREAD,3749.0,0.6169706244706877
43825673-afa7-4481-99da-6dcb6688303a,SPREAD,3999.0,0.6164906077312047
43825673-afa7-4481-99da-6dcb6688303a,SPREAD,4249.0,0.615658178251305
43825673-afa7-4481-99da-6dcb6688303a,SPREAD,4499.0,0.61466936163393
43825673-afa7-4481-99da-6dcb6688303a,SPREAD,4749.0,0.6140227322300028
43825673-afa7-4481-99da-6dcb6688303a,SPREAD,4999.0,0.6137949974645462
43825673-afa7-4481-99da-6dcb6688303a,SPREAD,5249.0,0.6136855515009161
43825673-afa7-4481-99da-6dcb6688303a,SPREAD,5499.0,0.6131009497077204
43825673-afa7-4481-99da-6dcb6688303a,SPREAD,5749.0,0.6124135201403631
43825673-afa7-4481-99da-6dcb6688303a,SPREAD,5999.0,0.6123357155452211
43825673-afa7-4481-99da-6dcb6688303a,SPREAD,6249.0,0.6122980658866762
43825673-afa7-4481-99da-6dcb6688303a,SPREAD,6499.0,0.6118868388610677
43825673-afa7-4481-99da-6dcb6688303a,SPREAD,6749.0,0.611764835710386
43825673-afa7-4481-99da-6dcb6688303a,SPREAD,6999.0,0.6116399759686821
43825673-afa7-4481-99da-6dcb6688303a,SPREAD,7249.0,0.6116372852207494
43825673-afa7-4481-99da-6dcb6688303a,SPREAD,7499.0,0.6115840822023564
43825673-afa7-4481-99da-6dcb6688303a,SPREAD,7749.0,0.6115462657512507
43825673-afa7-4481-99da-6dcb6688303a,SPREAD,7999.0,0.6114495469640904
43825673-afa7-4481-99da-6dcb6688303a,SPREAD,8249.0,0.6109564538812713
43825673-afa7-4481-99da-6dcb6688303a,SPREAD,8499.0,0.6109409645483105
43825673-afa7-4481-99da-6dcb6688303a,SPREAD,8749.0,0.6104984059902775
43825673-afa7-4481-99da-6dcb6688303a,SPREAD,8999.0,0.610464278260564
43825673-afa7-4481-99da-6dcb6688303a,SPREAD,9249.0,0.6104541409427904
43825673-afa7-4481-99da-6dcb6688303a,SPREAD,9499.0,0.6103655705093137
43825673-afa7-4481-99da-6dcb6688303a,SPREAD,9749.0,0.6102777355586526
43825673-afa7-4481-99da-6dcb6688303a,SPREAD,9999.0,0.6102252941859362
43825673-afa7-4481-99da-6dcb6688303a,DISPERSION,1.0,0.0779527961179901
