experiment_id,measurement_type,x,value,timestamp_x,run_time,config_id,experiment_tags,simulation_type,num_of_agents,num_iterations,mio,mio_sigma,num_of_repetitions,switch_agent_rate,switch_agent_sigma,radical_exposure_eta,truncate_at,epsilon,mark_stubborn_at,display_name,status,timestamp_y,audit_every_x_iterations
4eb197a2-86d5-4fa1-9391-857bd77209ae,SPREAD,5999.0,0.9998,1675516968,51,293991d4-8346-4344-9f35-fb586dc23797,[],REPULSIVE,100,10000,0.05,NULL,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1675516948800,250.0
4eb197a2-86d5-4fa1-9391-857bd77209ae,SPREAD,6249.0,0.9998,1675516968,51,293991d4-8346-4344-9f35-fb586dc23797,[],REPULSIVE,100,10000,0.05,NULL,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1675516948800,250.0
4eb197a2-86d5-4fa1-9391-857bd77209ae,SPREAD,6499.0,0.9998,1675516968,51,293991d4-8346-4344-9f35-fb586dc23797,[],REPULSIVE,100,10000,0.05,NULL,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1675516948800,250.0
4eb197a2-86d5-4fa1-9391-857bd77209ae,SPREAD,6749.0,0.9998,1675516968,51,293991d4-8346-4344-9f35-fb586dc23797,[],REPULSIVE,100,10000,0.05,NULL,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1675516948800,250.0
4eb197a2-86d5-4fa1-9391-857bd77209ae,SPREAD,6999.0,0.9998,1675516968,51,293991d4-8346-4344-9f35-fb586dc23797,[],REPULSIVE,100,10000,0.05,NULL,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1675516948800,250.0
4eb197a2-86d5-4fa1-9391-857bd77209ae,SPREAD,7249.0,0.9998,1675516968,51,293991d4-8346-4344-9f35-fb586dc23797,[],REPULSIVE,100,10000,0.05,NULL,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1675516948800,250.0
4eb197a2-86d5-4fa1-9391-857bd77209ae,SPREAD,7499.0,0.9998,1675516968,51,293991d4-8346-4344-9f35-fb586dc23797,[],REPULSIVE,100,10000,0.05,NULL,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1675516948800,250.0
4eb197a2-86d5-4fa1-9391-857bd77209ae,SPREAD,7749.0,0.9998,1675516968,51,293991d4-8346-4344-9f35-fb586dc23797,[],REPULSIVE,100,10000,0.05,NULL,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1675516948800,250.0
4eb197a2-86d5-4fa1-9391-857bd77209ae,SPREAD,7999.0,0.9998,1675516968,51,293991d4-8346-4344-9f35-fb586dc23797,[],REPULSIVE,100,10000,0.05,NULL,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1675516948800,250.0
4eb197a2-86d5-4fa1-9391-857bd77209ae,SPREAD,8249.0,0.9998,1675516968,51,293991d4-8346-4344-9f35-fb586dc23797,[],REPULSIVE,100,10000,0.05,NULL,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1675516948800,250.0
4eb197a2-86d5-4fa1-9391-857bd77209ae,SPREAD,8499.0,0.9998,1675516968,51,293991d4-8346-4344-9f35-fb586dc23797,[],REPULSIVE,100,10000,0.05,NULL,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1675516948800,250.0
4eb197a2-86d5-4fa1-9391-857bd77209ae,SPREAD,8749.0,0.9998,1675516968,51,293991d4-8346-4344-9f35-fb586dc23797,[],REPULSIVE,100,10000,0.05,NULL,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1675516948800,250.0
4eb197a2-86d5-4fa1-9391-857bd77209ae,SPREAD,8999.0,0.9998,1675516968,51,293991d4-8346-4344-9f35-fb586dc23797,[],REPULSIVE,100,10000,0.05,NULL,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1675516948800,250.0
4eb197a2-86d5-4fa1-9391-857bd77209ae,SPREAD,9249.0,0.9998,1675516968,51,293991d4-8346-4344-9f35-fb586dc23797,[],REPULSIVE,100,10000,0.05,NULL,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1675516948800,250.0
4eb197a2-86d5-4fa1-9391-857bd77209ae,SPREAD,9499.0,0.9998,1675516968,51,293991d4-8346-4344-9f35-fb586dc23797,[],REPULSIVE,100,10000,0.05,NULL,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1675516948800,250.0
4eb197a2-86d5-4fa1-9391-857bd77209ae,SPREAD,9749.0,0.9998,1675516968,51,293991d4-8346-4344-9f35-fb586dc23797,[],REPULSIVE,100,10000,0.05,NULL,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1675516948800,250.0
4eb197a2-86d5-4fa1-9391-857bd77209ae,SPREAD,9999.0,0.9998,1675516968,51,293991d4-8346-4344-9f35-fb586dc23797,[],REPULSIVE,100,10000,0.05,NULL,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1675516948800,250.0
4eb197a2-86d5-4fa1-9391-857bd77209ae,DISPERSION,1.0,0.0813693323956944,1675516968,51,293991d4-8346-4344-9f35-fb586dc23797,[],REPULSIVE,100,10000,0.05,NULL,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1675516948800,250.0
4eb197a2-86d5-4fa1-9391-857bd77209ae,DISPERSION,249.0,0.0887270729423415,1675516968,51,293991d4-8346-4344-9f35-fb586dc23797,[],REPULSIVE,100,10000,0.05,NULL,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1675516948800,250.0
4eb197a2-86d5-4fa1-9391-857bd77209ae,DISPERSION,499.0,0.1003211125253194,1675516968,51,293991d4-8346-4344-9f35-fb586dc23797,[],REPULSIVE,100,10000,0.05,NULL,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1675516948800,250.0
4eb197a2-86d5-4fa1-9391-857bd77209ae,DISPERSION,749.0,0.1108567754464642,1675516968,51,293991d4-8346-4344-9f35-fb586dc23797,[],REPULSIVE,100,10000,0.05,NULL,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1675516948800,250.0
4eb197a2-86d5-4fa1-9391-857bd77209ae,DISPERSION,999.0,0.1190084266734634,1675516968,51,293991d4-8346-4344-9f35-fb586dc23797,[],REPULSIVE,100,10000,0.05,NULL,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1675516948800,250.0
4eb197a2-86d5-4fa1-9391-857bd77209ae,DISPERSION,1249.0,0.1253143812808848,1675516968,51,293991d4-8346-4344-9f35-fb586dc23797,[],REPULSIVE,100,10000,0.05,NULL,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1675516948800,250.0
4eb197a2-86d5-4fa1-9391-857bd77209ae,DISPERSION,1499.0,0.1308877784613802,1675516968,51,293991d4-8346-4344-9f35-fb586dc23797,[],REPULSIVE,100,10000,0.05,NULL,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1675516948800,250.0
4eb197a2-86d5-4fa1-9391-857bd77209ae,DISPERSION,1749.0,0.1344659624506228,1675516968,51,293991d4-8346-4344-9f35-fb586dc23797,[],REPULSIVE,100,10000,0.05,NULL,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1675516948800,250.0
4eb197a2-86d5-4fa1-9391-857bd77209ae,DISPERSION,1999.0,0.1374609880425121,1675516968,51,293991d4-8346-4344-9f35-fb586dc23797,[],REPULSIVE,100,10000,0.05,NULL,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1675516948800,250.0
4eb197a2-86d5-4fa1-9391-857bd77209ae,DISPERSION,2249.0,0.139808490619701,1675516968,51,293991d4-8346-4344-9f35-fb586dc23797,[],REPULSIVE,100,10000,0.05,NULL,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1675516948800,250.0
4eb197a2-86d5-4fa1-9391-857bd77209ae,DISPERSION,2499.0,0.1423701322765473,1675516968,51,293991d4-8346-4344-9f35-fb586dc23797,[],REPULSIVE,100,10000,0.05,NULL,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1675516948800,250.0
4eb197a2-86d5-4fa1-9391-857bd77209ae,DISPERSION,2749.0,0.1436062353222543,1675516968,51,293991d4-8346-4344-9f35-fb586dc23797,[],REPULSIVE,100,10000,0.05,NULL,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1675516948800,250.0
4eb197a2-86d5-4fa1-9391-857bd77209ae,DISPERSION,2999.0,0.1450180861081382,1675516968,51,293991d4-8346-4344-9f35-fb586dc23797,[],REPULSIVE,100,10000,0.05,NULL,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1675516948800,250.0
4eb197a2-86d5-4fa1-9391-857bd77209ae,DISPERSION,3249.0,0.1461745146022927,1675516968,51,293991d4-8346-4344-9f35-fb586dc23797,[],REPULSIVE,100,10000,0.05,NULL,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1675516948800,250.0
4eb197a2-86d5-4fa1-9391-857bd77209ae,DISPERSION,3499.0,0.1460753205796847,1675516968,51,293991d4-8346-4344-9f35-fb586dc23797,[],REPULSIVE,100,10000,0.05,NULL,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1675516948800,250.0
4eb197a2-86d5-4fa1-9391-857bd77209ae,DISPERSION,3749.0,0.1463913887873839,1675516968,51,293991d4-8346-4344-9f35-fb586dc23797,[],REPULSIVE,100,10000,0.05,NULL,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1675516948800,250.0
4eb197a2-86d5-4fa1-9391-857bd77209ae,DISPERSION,3999.0,0.1480107133889428,1675516968,51,293991d4-8346-4344-9f35-fb586dc23797,[],REPULSIVE,100,10000,0.05,NULL,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1675516948800,250.0
4eb197a2-86d5-4fa1-9391-857bd77209ae,DISPERSION,4249.0,0.1480618422021801,1675516968,51,293991d4-8346-4344-9f35-fb586dc23797,[],REPULSIVE,100,10000,0.05,NULL,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1675516948800,250.0
4eb197a2-86d5-4fa1-9391-857bd77209ae,DISPERSION,4499.0,0.1485498891970585,1675516968,51,293991d4-8346-4344-9f35-fb586dc23797,[],REPULSIVE,100,10000,0.05,NULL,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1675516948800,250.0
4eb197a2-86d5-4fa1-9391-857bd77209ae,DISPERSION,4749.0,0.1485410917191751,1675516968,51,293991d4-8346-4344-9f35-fb586dc23797,[],REPULSIVE,100,10000,0.05,NULL,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1675516948800,250.0
4eb197a2-86d5-4fa1-9391-857bd77209ae,DISPERSION,4999.0,0.1491833713566273,1675516968,51,293991d4-8346-4344-9f35-fb586dc23797,[],REPULSIVE,100,10000,0.05,NULL,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1675516948800,250.0
4eb197a2-86d5-4fa1-9391-857bd77209ae,DISPERSION,5249.0,0.1490164814598701,1675516968,51,293991d4-8346-4344-9f35-fb586dc23797,[],REPULSIVE,100,10000,0.05,NULL,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1675516948800,250.0
4eb197a2-86d5-4fa1-9391-857bd77209ae,DISPERSION,5499.0,0.1494372332603368,1675516968,51,293991d4-8346-4344-9f35-fb586dc23797,[],REPULSIVE,100,10000,0.05,NULL,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1675516948800,250.0
4eb197a2-86d5-4fa1-9391-857bd77209ae,DISPERSION,5749.0,0.1499554556137231,1675516968,51,293991d4-8346-4344-9f35-fb586dc23797,[],REPULSIVE,100,10000,0.05,NULL,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1675516948800,250.0
4eb197a2-86d5-4fa1-9391-857bd77209ae,DISPERSION,5999.0,0.1500101538698899,1675516968,51,293991d4-8346-4344-9f35-fb586dc23797,[],REPULSIVE,100,10000,0.05,NULL,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1675516948800,250.0
4eb197a2-86d5-4fa1-9391-857bd77209ae,DISPERSION,6249.0,0.1498496840347051,1675516968,51,293991d4-8346-4344-9f35-fb586dc23797,[],REPULSIVE,100,10000,0.05,NULL,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1675516948800,250.0
4eb197a2-86d5-4fa1-9391-857bd77209ae,DISPERSION,6499.0,0.1495856898508547,1675516968,51,293991d4-8346-4344-9f35-fb586dc23797,[],REPULSIVE,100,10000,0.05,NULL,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1675516948800,250.0
4eb197a2-86d5-4fa1-9391-857bd77209ae,DISPERSION,6749.0,0.1488462547210434,1675516968,51,293991d4-8346-4344-9f35-fb586dc23797,[],REPULSIVE,100,10000,0.05,NULL,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1675516948800,250.0
4eb197a2-86d5-4fa1-9391-857bd77209ae,DISPERSION,6999.0,0.1496064374619799,1675516968,51,293991d4-8346-4344-9f35-fb586dc23797,[],REPULSIVE,100,10000,0.05,NULL,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1675516948800,250.0
4eb197a2-86d5-4fa1-9391-857bd77209ae,DISPERSION,7249.0,0.1494438517976725,1675516968,51,293991d4-8346-4344-9f35-fb586dc23797,[],REPULSIVE,100,10000,0.05,NULL,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1675516948800,250.0
4eb197a2-86d5-4fa1-9391-857bd77209ae,DISPERSION,7499.0,0.1495853504771491,1675516968,51,293991d4-8346-4344-9f35-fb586dc23797,[],REPULSIVE,100,10000,0.05,NULL,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1675516948800,250.0
4eb197a2-86d5-4fa1-9391-857bd77209ae,DISPERSION,7749.0,0.1495031358643315,1675516968,51,293991d4-8346-4344-9f35-fb586dc23797,[],REPULSIVE,100,10000,0.05,NULL,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1675516948800,250.0
4eb197a2-86d5-4fa1-9391-857bd77209ae,DISPERSION,7999.0,0.149861212372494,1675516968,51,293991d4-8346-4344-9f35-fb586dc23797,[],REPULSIVE,100,10000,0.05,NULL,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1675516948800,250.0
4eb197a2-86d5-4fa1-9391-857bd77209ae,DISPERSION,8249.0,0.1496350654206537,1675516968,51,293991d4-8346-4344-9f35-fb586dc23797,[],REPULSIVE,100,10000,0.05,NULL,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1675516948800,250.0
4eb197a2-86d5-4fa1-9391-857bd77209ae,DISPERSION,8499.0,0.1502538995958507,1675516968,51,293991d4-8346-4344-9f35-fb586dc23797,[],REPULSIVE,100,10000,0.05,NULL,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1675516948800,250.0
4eb197a2-86d5-4fa1-9391-857bd77209ae,DISPERSION,8749.0,0.1499566867999463,1675516968,51,293991d4-8346-4344-9f35-fb586dc23797,[],REPULSIVE,100,10000,0.05,NULL,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1675516948800,250.0
4eb197a2-86d5-4fa1-9391-857bd77209ae,DISPERSION,8999.0,0.1502902079943986,1675516968,51,293991d4-8346-4344-9f35-fb586dc23797,[],REPULSIVE,100,10000,0.05,NULL,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1675516948800,250.0
4eb197a2-86d5-4fa1-9391-857bd77209ae,DISPERSION,9249.0,0.1497711928405971,1675516968,51,293991d4-8346-4344-9f35-fb586dc23797,[],REPULSIVE,100,10000,0.05,NULL,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1675516948800,250.0
4eb197a2-86d5-4fa1-9391-857bd77209ae,DISPERSION,9499.0,0.1501842508199888,1675516968,51,293991d4-8346-4344-9f35-fb586dc23797,[],REPULSIVE,100,10000,0.05,NULL,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1675516948800,250.0
4eb197a2-86d5-4fa1-9391-857bd77209ae,DISPERSION,9749.0,0.1503959204755983,1675516968,51,293991d4-8346-4344-9f35-fb586dc23797,[],REPULSIVE,100,10000,0.05,NULL,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1675516948800,250.0
4eb197a2-86d5-4fa1-9391-857bd77209ae,DISPERSION,9999.0,0.1498464908369087,1675516968,51,293991d4-8346-4344-9f35-fb586dc23797,[],REPULSIVE,100,10000,0.05,NULL,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1675516948800,250.0
4eb197a2-86d5-4fa1-9391-857bd77209ae,COVERED_BINS,1.0,1.0,1675516968,51,293991d4-8346-4344-9f35-fb586dc23797,[],REPULSIVE,100,10000,0.05,NULL,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1675516948800,250.0
4eb197a2-86d5-4fa1-9391-857bd77209ae,COVERED_BINS,249.0,1.0,1675516968,51,293991d4-8346-4344-9f35-fb586dc23797,[],REPULSIVE,100,10000,0.05,NULL,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1675516948800,250.0
4eb197a2-86d5-4fa1-9391-857bd77209ae,COVERED_BINS,499.0,1.0,1675516968,51,293991d4-8346-4344-9f35-fb586dc23797,[],REPULSIVE,100,10000,0.05,NULL,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1675516948800,250.0
