experiment_id,measurement_type,x,value,timestamp_x,run_time,config_id,experiment_tags,simulation_type,num_of_agents,num_iterations,mio,num_of_repetitions,switch_agent_rate,switch_agent_sigma,radical_exposure_eta,truncate_at,epsilon,mark_stubborn_at,display_name,status,timestamp_y,audit_every_x_iterations
1a816ebc-8972-4130-8e6a-75492978cbdb,SPREAD,4749.0,0.5881095440925537,1671197697,37,17d9e42b-8e57-4ede-b5d9-695fd8c96524,[],SIMILARITY,100,10000,0.2,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1671197690562,250.0
1a816ebc-8972-4130-8e6a-75492978cbdb,SPREAD,4999.0,0.5864202173735044,1671197697,37,17d9e42b-8e57-4ede-b5d9-695fd8c96524,[],SIMILARITY,100,10000,0.2,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1671197690562,250.0
1a816ebc-8972-4130-8e6a-75492978cbdb,SPREAD,5249.0,0.5852366546506544,1671197697,37,17d9e42b-8e57-4ede-b5d9-695fd8c96524,[],SIMILARITY,100,10000,0.2,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1671197690562,250.0
1a816ebc-8972-4130-8e6a-75492978cbdb,SPREAD,5499.0,0.584531941650628,1671197697,37,17d9e42b-8e57-4ede-b5d9-695fd8c96524,[],SIMILARITY,100,10000,0.2,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1671197690562,250.0
1a816ebc-8972-4130-8e6a-75492978cbdb,SPREAD,5749.0,0.5839324936977311,1671197697,37,17d9e42b-8e57-4ede-b5d9-695fd8c96524,[],SIMILARITY,100,10000,0.2,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1671197690562,250.0
1a816ebc-8972-4130-8e6a-75492978cbdb,SPREAD,5999.0,0.5835125731401634,1671197697,37,17d9e42b-8e57-4ede-b5d9-695fd8c96524,[],SIMILARITY,100,10000,0.2,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1671197690562,250.0
1a816ebc-8972-4130-8e6a-75492978cbdb,SPREAD,6249.0,0.5831624892078556,1671197697,37,17d9e42b-8e57-4ede-b5d9-695fd8c96524,[],SIMILARITY,100,10000,0.2,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1671197690562,250.0
1a816ebc-8972-4130-8e6a-75492978cbdb,SPREAD,6499.0,0.5828266398157348,1671197697,37,17d9e42b-8e57-4ede-b5d9-695fd8c96524,[],SIMILARITY,100,10000,0.2,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1671197690562,250.0
1a816ebc-8972-4130-8e6a-75492978cbdb,SPREAD,6749.0,0.5826342825861376,1671197697,37,17d9e42b-8e57-4ede-b5d9-695fd8c96524,[],SIMILARITY,100,10000,0.2,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1671197690562,250.0
1a816ebc-8972-4130-8e6a-75492978cbdb,SPREAD,6999.0,0.5824981175262626,1671197697,37,17d9e42b-8e57-4ede-b5d9-695fd8c96524,[],SIMILARITY,100,10000,0.2,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1671197690562,250.0
1a816ebc-8972-4130-8e6a-75492978cbdb,SPREAD,7249.0,0.5823579114163335,1671197697,37,17d9e42b-8e57-4ede-b5d9-695fd8c96524,[],SIMILARITY,100,10000,0.2,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1671197690562,250.0
