config_id,simulation_type,num_of_agents,num_iterations,mio,mio_sigma,num_of_repetitions,switch_agent_rate,switch_agent_sigma,radical_exposure_eta,truncate_at,epsilon,mark_stubborn_at,display_name,status,timestamp,audit_every_x_iterations
4363eba7-bd9a-4eb7-a63f-d7eb9472d564,SIMILARITY,100,10000,0.2,NULL,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1674984772852,250.0
5a392969-fe06-4d96-af27-4a2c31321897,SIMILARITY,100,10000,0.2,0.05,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1674984772852,250.0
0fc60b8d-3f21-41a9-ad35-7d8f20ddaeff,SIMILARITY,100,10000,0.2,0.2,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1674984772852,250.0
9241dc06-2312-4452-90ef-617f685351de,SIMILARITY,100,10000,0.2,0.4,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1674984772852,250.0
38988272-35d3-49a5-b338-851279071823,SIMILARITY,100,10000,0.2,0.6,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1674984772852,250.0
1c1c52d2-4e1d-44f3-b65d-d11b0eed9b16,SIMILARITY,100,10000,0.2,1.0,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1674984772852,250.0
9b6fbff2-2336-4ff8-ab8e-92427013aabb,SIMILARITY,100,10000,0.4,NULL,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1674984772852,250.0
7f92dc06-a8e8-4078-90ff-c006e649dc7b,SIMILARITY,100,10000,0.4,0.05,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1674984772852,250.0
2b5547ae-febd-468b-bc90-4e57b9ed348e,SIMILARITY,100,10000,0.4,0.2,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1674984772852,250.0
c260bbcf-9ef5-4939-bd93-f8bf89a5a984,SIMILARITY,100,10000,0.4,0.4,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1674984772852,250.0
08a5bf10-33ee-43c4-8927-ff64e5450f5c,SIMILARITY,100,10000,0.4,0.6,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1674984772852,250.0
4de2a5a5-8654-4981-b30a-d047361e5c83,SIMILARITY,100,10000,0.4,1.0,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1674984772852,250.0
d9d778b4-1a22-4167-a9e2-513df2def716,SIMILARITY,100,10000,3.0,NULL,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1674984772852,250.0
2c831910-288a-4768-a258-dfe50c395985,SIMILARITY,100,10000,3.0,0.05,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1674984772852,250.0
2998197a-3ac6-479a-aca0-47a2e52999a1,SIMILARITY,100,10000,3.0,0.2,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1674984772852,250.0
c06e8ccd-0b2a-447e-bd7a-b501301c3106,SIMILARITY,100,10000,3.0,0.4,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1674984772852,250.0
b8e0efea-bd0e-46df-a8e1-031b04741459,SIMILARITY,100,10000,3.0,0.6,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1674984772852,250.0
8acf1a38-4e93-4ed1-9ccb-bac40f34324c,SIMILARITY,100,10000,3.0,1.0,40,NULL,NULL,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1674984772852,250.0
