experiment_id,measurement_type,x,value,timestamp_x,run_time,config_id,experiment_tags,simulation_type,num_of_agents,num_iterations,mio,num_of_repetitions,switch_agent_rate,switch_agent_sigma,radical_exposure_eta,truncate_at,epsilon,mark_stubborn_at,display_name,status,timestamp_y,audit_every_x_iterations
6b5bb8ce-6e20-457f-a5f0-3449a9afdc8f,SPREAD,2499.0,0.9998,1672046850,42,1518318a-3f0e-4f60-a5d5-cd2a65957d6e,[],SIMILARITY,100,10000,0.2,40,2.0,0.2,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1672046843418,250.0
6b5bb8ce-6e20-457f-a5f0-3449a9afdc8f,SPREAD,2749.0,0.9998,1672046850,42,1518318a-3f0e-4f60-a5d5-cd2a65957d6e,[],SIMILARITY,100,10000,0.2,40,2.0,0.2,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1672046843418,250.0
6b5bb8ce-6e20-457f-a5f0-3449a9afdc8f,SPREAD,2999.0,0.9998,1672046850,42,1518318a-3f0e-4f60-a5d5-cd2a65957d6e,[],SIMILARITY,100,10000,0.2,40,2.0,0.2,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1672046843418,250.0
6b5bb8ce-6e20-457f-a5f0-3449a9afdc8f,SPREAD,3249.0,0.9998,1672046850,42,1518318a-3f0e-4f60-a5d5-cd2a65957d6e,[],SIMILARITY,100,10000,0.2,40,2.0,0.2,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1672046843418,250.0
6b5bb8ce-6e20-457f-a5f0-3449a9afdc8f,SPREAD,3499.0,0.9998,1672046850,42,1518318a-3f0e-4f60-a5d5-cd2a65957d6e,[],SIMILARITY,100,10000,0.2,40,2.0,0.2,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1672046843418,250.0
6b5bb8ce-6e20-457f-a5f0-3449a9afdc8f,SPREAD,3749.0,0.9998,1672046850,42,1518318a-3f0e-4f60-a5d5-cd2a65957d6e,[],SIMILARITY,100,10000,0.2,40,2.0,0.2,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1672046843418,250.0
6b5bb8ce-6e20-457f-a5f0-3449a9afdc8f,SPREAD,3999.0,0.9998,1672046850,42,1518318a-3f0e-4f60-a5d5-cd2a65957d6e,[],SIMILARITY,100,10000,0.2,40,2.0,0.2,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1672046843418,250.0
6b5bb8ce-6e20-457f-a5f0-3449a9afdc8f,SPREAD,4249.0,0.9998,1672046850,42,1518318a-3f0e-4f60-a5d5-cd2a65957d6e,[],SIMILARITY,100,10000,0.2,40,2.0,0.2,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1672046843418,250.0
6b5bb8ce-6e20-457f-a5f0-3449a9afdc8f,SPREAD,4499.0,0.9998,1672046850,42,1518318a-3f0e-4f60-a5d5-cd2a65957d6e,[],SIMILARITY,100,10000,0.2,40,2.0,0.2,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1672046843418,250.0
6b5bb8ce-6e20-457f-a5f0-3449a9afdc8f,SPREAD,4749.0,0.9998,1672046850,42,1518318a-3f0e-4f60-a5d5-cd2a65957d6e,[],SIMILARITY,100,10000,0.2,40,2.0,0.2,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1672046843418,250.0
6b5bb8ce-6e20-457f-a5f0-3449a9afdc8f,SPREAD,4999.0,0.9997429381854191,1672046850,42,1518318a-3f0e-4f60-a5d5-cd2a65957d6e,[],SIMILARITY,100,10000,0.2,40,2.0,0.2,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1672046843418,250.0
6b5bb8ce-6e20-457f-a5f0-3449a9afdc8f,SPREAD,5249.0,0.9998,1672046850,42,1518318a-3f0e-4f60-a5d5-cd2a65957d6e,[],SIMILARITY,100,10000,0.2,40,2.0,0.2,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1672046843418,250.0
6b5bb8ce-6e20-457f-a5f0-3449a9afdc8f,SPREAD,5499.0,0.9998,1672046850,42,1518318a-3f0e-4f60-a5d5-cd2a65957d6e,[],SIMILARITY,100,10000,0.2,40,2.0,0.2,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1672046843418,250.0
6b5bb8ce-6e20-457f-a5f0-3449a9afdc8f,SPREAD,5749.0,0.9998,1672046850,42,1518318a-3f0e-4f60-a5d5-cd2a65957d6e,[],SIMILARITY,100,10000,0.2,40,2.0,0.2,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1672046843418,250.0
6b5bb8ce-6e20-457f-a5f0-3449a9afdc8f,SPREAD,5999.0,0.9998,1672046850,42,1518318a-3f0e-4f60-a5d5-cd2a65957d6e,[],SIMILARITY,100,10000,0.2,40,2.0,0.2,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1672046843418,250.0
6b5bb8ce-6e20-457f-a5f0-3449a9afdc8f,SPREAD,6249.0,0.9998,1672046850,42,1518318a-3f0e-4f60-a5d5-cd2a65957d6e,[],SIMILARITY,100,10000,0.2,40,2.0,0.2,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1672046843418,250.0
6b5bb8ce-6e20-457f-a5f0-3449a9afdc8f,SPREAD,6499.0,0.9998,1672046850,42,1518318a-3f0e-4f60-a5d5-cd2a65957d6e,[],SIMILARITY,100,10000,0.2,40,2.0,0.2,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1672046843418,250.0
6b5bb8ce-6e20-457f-a5f0-3449a9afdc8f,SPREAD,6749.0,0.9998,1672046850,42,1518318a-3f0e-4f60-a5d5-cd2a65957d6e,[],SIMILARITY,100,10000,0.2,40,2.0,0.2,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1672046843418,250.0
6b5bb8ce-6e20-457f-a5f0-3449a9afdc8f,SPREAD,6999.0,0.9998,1672046850,42,1518318a-3f0e-4f60-a5d5-cd2a65957d6e,[],SIMILARITY,100,10000,0.2,40,2.0,0.2,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1672046843418,250.0
6b5bb8ce-6e20-457f-a5f0-3449a9afdc8f,SPREAD,7249.0,0.9998,1672046850,42,1518318a-3f0e-4f60-a5d5-cd2a65957d6e,[],SIMILARITY,100,10000,0.2,40,2.0,0.2,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1672046843418,250.0
6b5bb8ce-6e20-457f-a5f0-3449a9afdc8f,SPREAD,7499.0,0.9998,1672046850,42,1518318a-3f0e-4f60-a5d5-cd2a65957d6e,[],SIMILARITY,100,10000,0.2,40,2.0,0.2,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1672046843418,250.0
6b5bb8ce-6e20-457f-a5f0-3449a9afdc8f,SPREAD,7749.0,0.9998,1672046850,42,1518318a-3f0e-4f60-a5d5-cd2a65957d6e,[],SIMILARITY,100,10000,0.2,40,2.0,0.2,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1672046843418,250.0
6b5bb8ce-6e20-457f-a5f0-3449a9afdc8f,SPREAD,7999.0,0.9998,1672046850,42,1518318a-3f0e-4f60-a5d5-cd2a65957d6e,[],SIMILARITY,100,10000,0.2,40,2.0,0.2,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1672046843418,250.0
6b5bb8ce-6e20-457f-a5f0-3449a9afdc8f,SPREAD,8249.0,0.9998,1672046850,42,1518318a-3f0e-4f60-a5d5-cd2a65957d6e,[],SIMILARITY,100,10000,0.2,40,2.0,0.2,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1672046843418,250.0
6b5bb8ce-6e20-457f-a5f0-3449a9afdc8f,SPREAD,8499.0,0.9998,1672046850,42,1518318a-3f0e-4f60-a5d5-cd2a65957d6e,[],SIMILARITY,100,10000,0.2,40,2.0,0.2,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1672046843418,250.0
6b5bb8ce-6e20-457f-a5f0-3449a9afdc8f,SPREAD,8749.0,0.9998,1672046850,42,1518318a-3f0e-4f60-a5d5-cd2a65957d6e,[],SIMILARITY,100,10000,0.2,40,2.0,0.2,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1672046843418,250.0
6b5bb8ce-6e20-457f-a5f0-3449a9afdc8f,SPREAD,8999.0,0.9998,1672046850,42,1518318a-3f0e-4f60-a5d5-cd2a65957d6e,[],SIMILARITY,100,10000,0.2,40,2.0,0.2,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1672046843418,250.0
6b5bb8ce-6e20-457f-a5f0-3449a9afdc8f,SPREAD,9249.0,0.9998,1672046850,42,1518318a-3f0e-4f60-a5d5-cd2a65957d6e,[],SIMILARITY,100,10000,0.2,40,2.0,0.2,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1672046843418,250.0
6b5bb8ce-6e20-457f-a5f0-3449a9afdc8f,SPREAD,9499.0,0.9998,1672046850,42,1518318a-3f0e-4f60-a5d5-cd2a65957d6e,[],SIMILARITY,100,10000,0.2,40,2.0,0.2,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1672046843418,250.0
6b5bb8ce-6e20-457f-a5f0-3449a9afdc8f,SPREAD,9749.0,0.9998,1672046850,42,1518318a-3f0e-4f60-a5d5-cd2a65957d6e,[],SIMILARITY,100,10000,0.2,40,2.0,0.2,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1672046843418,250.0
6b5bb8ce-6e20-457f-a5f0-3449a9afdc8f,SPREAD,9999.0,0.9998,1672046850,42,1518318a-3f0e-4f60-a5d5-cd2a65957d6e,[],SIMILARITY,100,10000,0.2,40,2.0,0.2,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1672046843418,250.0
6b5bb8ce-6e20-457f-a5f0-3449a9afdc8f,DISPERSION,1.0,0.0824586167296867,1672046850,42,1518318a-3f0e-4f60-a5d5-cd2a65957d6e,[],SIMILARITY,100,10000,0.2,40,2.0,0.2,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1672046843418,250.0
6b5bb8ce-6e20-457f-a5f0-3449a9afdc8f,DISPERSION,249.0,0.0942208732429555,1672046850,42,1518318a-3f0e-4f60-a5d5-cd2a65957d6e,[],SIMILARITY,100,10000,0.2,40,2.0,0.2,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1672046843418,250.0
6b5bb8ce-6e20-457f-a5f0-3449a9afdc8f,DISPERSION,499.0,0.1018356302597886,1672046850,42,1518318a-3f0e-4f60-a5d5-cd2a65957d6e,[],SIMILARITY,100,10000,0.2,40,2.0,0.2,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1672046843418,250.0
6b5bb8ce-6e20-457f-a5f0-3449a9afdc8f,DISPERSION,749.0,0.1079048064201797,1672046850,42,1518318a-3f0e-4f60-a5d5-cd2a65957d6e,[],SIMILARITY,100,10000,0.2,40,2.0,0.2,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1672046843418,250.0
6b5bb8ce-6e20-457f-a5f0-3449a9afdc8f,DISPERSION,999.0,0.107974419535149,1672046850,42,1518318a-3f0e-4f60-a5d5-cd2a65957d6e,[],SIMILARITY,100,10000,0.2,40,2.0,0.2,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1672046843418,250.0
6b5bb8ce-6e20-457f-a5f0-3449a9afdc8f,DISPERSION,1249.0,0.1110399290620812,1672046850,42,1518318a-3f0e-4f60-a5d5-cd2a65957d6e,[],SIMILARITY,100,10000,0.2,40,2.0,0.2,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1672046843418,250.0
6b5bb8ce-6e20-457f-a5f0-3449a9afdc8f,DISPERSION,1499.0,0.1128142831892452,1672046850,42,1518318a-3f0e-4f60-a5d5-cd2a65957d6e,[],SIMILARITY,100,10000,0.2,40,2.0,0.2,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1672046843418,250.0
6b5bb8ce-6e20-457f-a5f0-3449a9afdc8f,DISPERSION,1749.0,0.1136709790614553,1672046850,42,1518318a-3f0e-4f60-a5d5-cd2a65957d6e,[],SIMILARITY,100,10000,0.2,40,2.0,0.2,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1672046843418,250.0
6b5bb8ce-6e20-457f-a5f0-3449a9afdc8f,DISPERSION,1999.0,0.1125640379781479,1672046850,42,1518318a-3f0e-4f60-a5d5-cd2a65957d6e,[],SIMILARITY,100,10000,0.2,40,2.0,0.2,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1672046843418,250.0
6b5bb8ce-6e20-457f-a5f0-3449a9afdc8f,DISPERSION,2249.0,0.1144565984857721,1672046850,42,1518318a-3f0e-4f60-a5d5-cd2a65957d6e,[],SIMILARITY,100,10000,0.2,40,2.0,0.2,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1672046843418,250.0
6b5bb8ce-6e20-457f-a5f0-3449a9afdc8f,DISPERSION,2499.0,0.1149485701699216,1672046850,42,1518318a-3f0e-4f60-a5d5-cd2a65957d6e,[],SIMILARITY,100,10000,0.2,40,2.0,0.2,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1672046843418,250.0
6b5bb8ce-6e20-457f-a5f0-3449a9afdc8f,DISPERSION,2749.0,0.1146211755823686,1672046850,42,1518318a-3f0e-4f60-a5d5-cd2a65957d6e,[],SIMILARITY,100,10000,0.2,40,2.0,0.2,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1672046843418,250.0
6b5bb8ce-6e20-457f-a5f0-3449a9afdc8f,DISPERSION,2999.0,0.1140817562033041,1672046850,42,1518318a-3f0e-4f60-a5d5-cd2a65957d6e,[],SIMILARITY,100,10000,0.2,40,2.0,0.2,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1672046843418,250.0
6b5bb8ce-6e20-457f-a5f0-3449a9afdc8f,DISPERSION,3249.0,0.1126975584953229,1672046850,42,1518318a-3f0e-4f60-a5d5-cd2a65957d6e,[],SIMILARITY,100,10000,0.2,40,2.0,0.2,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1672046843418,250.0
6b5bb8ce-6e20-457f-a5f0-3449a9afdc8f,DISPERSION,3499.0,0.1139872987489449,1672046850,42,1518318a-3f0e-4f60-a5d5-cd2a65957d6e,[],SIMILARITY,100,10000,0.2,40,2.0,0.2,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1672046843418,250.0
6b5bb8ce-6e20-457f-a5f0-3449a9afdc8f,DISPERSION,3749.0,0.1150097618929384,1672046850,42,1518318a-3f0e-4f60-a5d5-cd2a65957d6e,[],SIMILARITY,100,10000,0.2,40,2.0,0.2,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1672046843418,250.0
6b5bb8ce-6e20-457f-a5f0-3449a9afdc8f,DISPERSION,3999.0,0.1156206968620066,1672046850,42,1518318a-3f0e-4f60-a5d5-cd2a65957d6e,[],SIMILARITY,100,10000,0.2,40,2.0,0.2,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1672046843418,250.0
6b5bb8ce-6e20-457f-a5f0-3449a9afdc8f,DISPERSION,4249.0,0.115127745769687,1672046850,42,1518318a-3f0e-4f60-a5d5-cd2a65957d6e,[],SIMILARITY,100,10000,0.2,40,2.0,0.2,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1672046843418,250.0
6b5bb8ce-6e20-457f-a5f0-3449a9afdc8f,DISPERSION,4499.0,0.1148593720013373,1672046850,42,1518318a-3f0e-4f60-a5d5-cd2a65957d6e,[],SIMILARITY,100,10000,0.2,40,2.0,0.2,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1672046843418,250.0
6b5bb8ce-6e20-457f-a5f0-3449a9afdc8f,DISPERSION,4749.0,0.1123022987790026,1672046850,42,1518318a-3f0e-4f60-a5d5-cd2a65957d6e,[],SIMILARITY,100,10000,0.2,40,2.0,0.2,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1672046843418,250.0
6b5bb8ce-6e20-457f-a5f0-3449a9afdc8f,DISPERSION,4999.0,0.1118172955955447,1672046850,42,1518318a-3f0e-4f60-a5d5-cd2a65957d6e,[],SIMILARITY,100,10000,0.2,40,2.0,0.2,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1672046843418,250.0
6b5bb8ce-6e20-457f-a5f0-3449a9afdc8f,DISPERSION,5249.0,0.1118612106624058,1672046850,42,1518318a-3f0e-4f60-a5d5-cd2a65957d6e,[],SIMILARITY,100,10000,0.2,40,2.0,0.2,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1672046843418,250.0
6b5bb8ce-6e20-457f-a5f0-3449a9afdc8f,DISPERSION,5499.0,0.1129929697785273,1672046850,42,1518318a-3f0e-4f60-a5d5-cd2a65957d6e,[],SIMILARITY,100,10000,0.2,40,2.0,0.2,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1672046843418,250.0
6b5bb8ce-6e20-457f-a5f0-3449a9afdc8f,DISPERSION,5749.0,0.1115635588015718,1672046850,42,1518318a-3f0e-4f60-a5d5-cd2a65957d6e,[],SIMILARITY,100,10000,0.2,40,2.0,0.2,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1672046843418,250.0
6b5bb8ce-6e20-457f-a5f0-3449a9afdc8f,DISPERSION,5999.0,0.1117461887082654,1672046850,42,1518318a-3f0e-4f60-a5d5-cd2a65957d6e,[],SIMILARITY,100,10000,0.2,40,2.0,0.2,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1672046843418,250.0
6b5bb8ce-6e20-457f-a5f0-3449a9afdc8f,DISPERSION,6249.0,0.112025819148335,1672046850,42,1518318a-3f0e-4f60-a5d5-cd2a65957d6e,[],SIMILARITY,100,10000,0.2,40,2.0,0.2,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1672046843418,250.0
6b5bb8ce-6e20-457f-a5f0-3449a9afdc8f,DISPERSION,6499.0,0.1124122506888641,1672046850,42,1518318a-3f0e-4f60-a5d5-cd2a65957d6e,[],SIMILARITY,100,10000,0.2,40,2.0,0.2,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1672046843418,250.0
6b5bb8ce-6e20-457f-a5f0-3449a9afdc8f,DISPERSION,6749.0,0.1114610736126577,1672046850,42,1518318a-3f0e-4f60-a5d5-cd2a65957d6e,[],SIMILARITY,100,10000,0.2,40,2.0,0.2,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1672046843418,250.0
6b5bb8ce-6e20-457f-a5f0-3449a9afdc8f,DISPERSION,6999.0,0.1124095903998253,1672046850,42,1518318a-3f0e-4f60-a5d5-cd2a65957d6e,[],SIMILARITY,100,10000,0.2,40,2.0,0.2,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1672046843418,250.0
6b5bb8ce-6e20-457f-a5f0-3449a9afdc8f,DISPERSION,7249.0,0.114059020393507,1672046850,42,1518318a-3f0e-4f60-a5d5-cd2a65957d6e,[],SIMILARITY,100,10000,0.2,40,2.0,0.2,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1672046843418,250.0
6b5bb8ce-6e20-457f-a5f0-3449a9afdc8f,DISPERSION,7499.0,0.1135970740276226,1672046850,42,1518318a-3f0e-4f60-a5d5-cd2a65957d6e,[],SIMILARITY,100,10000,0.2,40,2.0,0.2,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1672046843418,250.0
6b5bb8ce-6e20-457f-a5f0-3449a9afdc8f,DISPERSION,7749.0,0.1128400775498701,1672046850,42,1518318a-3f0e-4f60-a5d5-cd2a65957d6e,[],SIMILARITY,100,10000,0.2,40,2.0,0.2,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1672046843418,250.0
6b5bb8ce-6e20-457f-a5f0-3449a9afdc8f,DISPERSION,7999.0,0.1126603701269133,1672046850,42,1518318a-3f0e-4f60-a5d5-cd2a65957d6e,[],SIMILARITY,100,10000,0.2,40,2.0,0.2,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1672046843418,250.0
6b5bb8ce-6e20-457f-a5f0-3449a9afdc8f,DISPERSION,8249.0,0.1124517105384832,1672046850,42,1518318a-3f0e-4f60-a5d5-cd2a65957d6e,[],SIMILARITY,100,10000,0.2,40,2.0,0.2,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1672046843418,250.0
6b5bb8ce-6e20-457f-a5f0-3449a9afdc8f,DISPERSION,8499.0,0.1124375590573763,1672046850,42,1518318a-3f0e-4f60-a5d5-cd2a65957d6e,[],SIMILARITY,100,10000,0.2,40,2.0,0.2,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1672046843418,250.0
6b5bb8ce-6e20-457f-a5f0-3449a9afdc8f,DISPERSION,8749.0,0.1129247317405222,1672046850,42,1518318a-3f0e-4f60-a5d5-cd2a65957d6e,[],SIMILARITY,100,10000,0.2,40,2.0,0.2,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1672046843418,250.0
6b5bb8ce-6e20-457f-a5f0-3449a9afdc8f,DISPERSION,8999.0,0.1141834111324077,1672046850,42,1518318a-3f0e-4f60-a5d5-cd2a65957d6e,[],SIMILARITY,100,10000,0.2,40,2.0,0.2,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1672046843418,250.0
6b5bb8ce-6e20-457f-a5f0-3449a9afdc8f,DISPERSION,9249.0,0.1135353449107014,1672046850,42,1518318a-3f0e-4f60-a5d5-cd2a65957d6e,[],SIMILARITY,100,10000,0.2,40,2.0,0.2,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1672046843418,250.0
6b5bb8ce-6e20-457f-a5f0-3449a9afdc8f,DISPERSION,9499.0,0.1141842891174277,1672046850,42,1518318a-3f0e-4f60-a5d5-cd2a65957d6e,[],SIMILARITY,100,10000,0.2,40,2.0,0.2,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1672046843418,250.0
6b5bb8ce-6e20-457f-a5f0-3449a9afdc8f,DISPERSION,9749.0,0.1137648483836751,1672046850,42,1518318a-3f0e-4f60-a5d5-cd2a65957d6e,[],SIMILARITY,100,10000,0.2,40,2.0,0.2,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1672046843418,250.0
6b5bb8ce-6e20-457f-a5f0-3449a9afdc8f,DISPERSION,9999.0,0.1140115920350636,1672046850,42,1518318a-3f0e-4f60-a5d5-cd2a65957d6e,[],SIMILARITY,100,10000,0.2,40,2.0,0.2,NULL,0.0001,0.2,0.1,Epsilon = 0.1,RunStatus.SUCCESS,1672046843418,250.0
